Sentences	label
奇怪嘅系小文6月5日先嚟學校借讀入班前冇按正規手序登記成績只系中等偏下抗震救災過程中嘅事蹟不過昰為他人分食過牛奶喺縣城為軍車引路等緊	2
資訊時代嘅聯繫原來也是如此脆弱	1
好多年過去了花朵又一次次喺佢曾經凋落過嘅疤痕上燃燒跟住落音繽紛滿地青春嘅碎片	1
我唔上大學已經快四分之一世紀但知道每所大學都有一個簡略嘅稱謂比如東大南大西大北大中大之類	4
估唔到今日當我再次捧起呢套紅樓夢心中依然留存住幾分三十年前第一次捧起呢套書時嘅波瀾	0
孩子打我都系學你嘅	1
由幾時開始呢	4
物轉星移光陰佀箭嗰啲甜言蜜語早已隨風而逝	1
晚上我們把它關在小屋裡天亮時它又咪咪地叫著想開門出來	4
圖咩呢	1
過後我問她先知道原來只有故仔開頭係佢聽過嘅後便都係佢自己邊講邊瞎編嘅	2
姑娘依偎住細家男孩輕攬住女仔係最幸福的時刻	0
但凡生命的相遇和擦肩皆是如此妙不可言	2
凡是假借媒體公信力真理大多數名義嘅我都反感到極	3
否則我認為係汙衊和誹謗呢種行為係百分之百嘅違灋行為	3
事後受傷市民無人處理其家屬怒堵東風南路致使道路交通陷入癱瘓	3
她點會係英雄法	2
網上有一個調查什麼樣嘅男人才算優雅	4
或者你會喺佢離開嘅時候難過傷心但係總比失去自己嘅靈魂好	1
城市或者系某種情緒嘅集合城市入面嘅人以這樣或噉嘅目的由一個地方向住另一個地方移動一種情緒同另一種情緒相互渲染融合然後營造出一座城市某階段嘅表情城市面有了色彩	1
有一天她約我和她一起去看電影我沒有去和寢室的人一起去看足球賽了	4
費事有事冇事就跑醫院	0
佢哋喺各自嘅軌道上滑行由東到西南來北往	4
我知唔可以再和你有一絲絲聯繫你一定都咁啦	1
佢嘅老搭檔鞏漢林則批評係某些觀眾有問題思想齷齪	3
我喺呢度開始咗盲目嘅追求追求美麗追求高貴追求自由追求那些意想不到嘅溫柔	1
有時你將我說成你心底歡悅的魚兒有時你竟把我比作最可惡的熊掌	3
在你的內心深處你問過自己嗎	3
個仔笑了	0
睇住嗰啲仔嘅眼神睇住嗰啲仔過嘅生活聽住重重嘅好似敲喺你心上嘅而又憂傷嘅音樂覺嘅心痛淚水唔自覺嘅留咗落嚟	1
聽老師講槐樹已有百年嘅歷史咗	4
而男人喺我嘅印象度似乎從未對師姐付出過乜嘢	3
呢個調查結果實在大大出乎我的意料	2
我長期喺機關工作變得大腹便便呆頭呆腦了當初嗰個高挑型格嘅小夥子消失了	1
尤其是喺大城市都尤其是喺一部分後生仔中間消費成了日常生活中嘅重要內容	4
國有壟斷企業系靠公共財政創建並憑行政權力維持壟斷地位嘅	4
或者沒有人可以理解我哋究竟點樣回事我想只要我明白就可以了都冇必要解釋咁多	0
得意如此我還是硬屙咗晚娘面將佢哋狠狠講咗一餐	3
她嗔責我何必寫它呢	3
仲記得小時候同媽咪一齊出門成日噉嘅場景我在前面騎一輛單車媽咪騎架車喺我後面緊跟著	4
人哋同你非親非故做乜嘢要和你一條心呢	1
值得慶幸嘅係兩次都冇引起火災乜嘢嘅安全事故唔係我肯定要畀老公狠狠嘅懲罰嘅	0
不理我繼續塞住耳機搖晃著腦袋聽她的歌	3
僅僅係博客係寫給自己嘅信件啫	4
一個我摯愛嘅好友我哋曾經係噉嘅熟悉三年形影不離佢畀咗我太多嘅關愛呵護住我就好似佢手入面嘅珍珠喺我生命嘅輪盤上深深的刻下了他的身影	0
這次去長春主要是參加一個黃金業務的培訓說來也巧前陣子我剛惡補了一下黃金的知識還手癢癢的寫了篇稿投給了報社結果就有這麼個機會去實地參加培訓看來最近連老天也偏愛我啊*^__^*嘻嘻	0
偶爾有人表揚我深入淺出嘅時候心總是得意偷笑深入係不可能了淺出係一定嘅	0
3月7日下晝出席十一屆全國人大二次會議嘅五位大學校長代表喺大會新聞中心就教育公平問題接受中外記者嘅採訪	4
16日發生喺美國維吉尼亞理工大學嘅校園槍擊案震驚了全世界	2
而且有唔係第一次只係到昨天才發現嘅所以佢爸爸先下手咁重嘅就係要畀佢知呢種行為係犯咗好嚴重嘅錯誤畀佢永遠記住以後都唔敢再犯埋番	3
至今係無法體會嘅	4
嗰啲久遠嘅片斷越昰思念就越會清晰嘅浮現喺眼前	0
你會說無聊不愛會和你結婚嗎	3
當一片金黃消失喺眼底我看到了一片白樺林	4
最令我感動嘅係穀謌嘅工程師不眠不休地透過各種先進嘅互聯網技術為災區提供援助目前已開發為親友搜索為功能同為救援物資匹配桎梏功能	0
老話叫25掃房土	4
可能鐘乳石就係咁形成嘅酒吧只係形成嘅速度慢咗好多	4
從一進家門我幾乎都是光著腳丫子走路結果腳氣不但沒有好反而被風吹幹了腳皮膚整天的刺手手上胳膊上則是被柴火劃的口子死疼人	1
反過來從天上往下看看見了山口但也看不見垃圾	4
然而這一切就在她來到的時候結束了	4
多麼愜意呀假如佢請我我都會與他共飲嘅	0
一個不忍心令我再次重回到久久未離開青石半步嘅你身邊	1
我唔係一個合格嘅老竇女兒由出生到而家一直由岳母炤看我只係每逢節假日嘅時候先回去睇佢就仲經常不能兌現	1
我哋睇二台喺麗都大劇院直播嘅雜技魔術等節目直到淩晨二時	4
琴日監幫小蘿蔔頭好好瘋了一把我哋喺班度盡情嘅玩耍住冇師生都冇年齡嘅距離大家都懽快嘅跳舞	0
一隻貓有時像閃電一晃就冇咗	4
杯入面嘅水已經滿咗冷氣嘅冷氣都已經喺蔓延我該離開咗	1
當唱出歌唱我哋偉大嘅祖國時全球華人更是激動流淚	0
但偶爾也會戴上一副陰暗的眼鏡吧	4
當然以上只系我嘅假設唔一定正確可當初聯想喺某國嘅遭遇卻令我記憶猶新	1
近幾年來關於赤壁同佢所在嘅三國演義相信大家都好熟悉咗 有電視劇三國演義速食文化水煮三國和易中天品三國等	4
我十六歲那年家裡便把娶媳婦的房子蓋好了當時咱還沒媳婦家裡蓋房子是為了媳婦好找果然不久就找著了	0
貝禮中說每日下晝四五點鐘事務所嘅員工們準備放工時貝聿銘會突然出現喺大家嘅辦公桌旁坐低同佢哋一齊工作畀嗰啲原本打算返屋企嘅員工不得不留低繼續工作	2
後尾仔細回想應該就系事故發生緊嘅時候掉嘅而我梗系冇仔細檢查心充滿了遺憾和無奈	1
忽然眼好熱淚水湧咗出嚟	0
她被兒子逼到離開屋企之後就一直喺病又因為五個子女為咗錢嘅事矛盾重重姥姥嘅病就一直喺加重	1
更有甚至為咗而賠上了自己年輕而又燦爛嘅生命可能會喚起愛人嘅回應吧但係都帶畀咗佢更多嘅內疚與自責仲有不安從此快樂就會同佢揮手告別	1
日都好遲咗煙花都睇夠了打道回府	0
我係一個愛情入面嘅失敗者	1
如國家領導人由選舉產生軍隊國家化民眾的民主自由有了擴大市場經濟逐步建立	0
琴晚北京嘅燒烤令人無法唔想到上述嘅描述	4
置身於熙熙攘攘的人群又能感覺到旁若無人嘅自由係點樣嘅人生境界啊	0
你都就捉住埋幸福抓住了快樂	0
長長嘅汽笛聲喚醒咗昬昬欲睡嘅我	0
破尼桑好爭氣嘅將我哋由昆明帶到咗麗江臨別我話畀工作室嘅各位大師我連夜就會回去	0
點解呢點解呢點解六年卻比不上喺網絡上識嘅一個陌生人呢	1
其實我哋唔系乜嘢浪漫嘅人都唔系乜嘢新潮嘅人主要都系想借此機會增進嚇彼此嘅感情借此機會討啲禮物㗎咋	0
他大概忘了中西部的工薪要比東部沿海低了一大截中西部同樣也存在房價超出了一般老百姓能夠支付的水準	3
雷德斯通採訪中講緊炒老夫傾發愛情狂嘅阿湯哥魷魚佢其實都聽取埋以佢老婆為代表嘅一些女觀眾嘅意見	4
喺呢度不得不提提我兩個同宗浪度白條張順同冇羽箭張清	4
湖南婁底嘅起哄搶超市事件緣於超市関張近50個供應商前去結幾個月未結嘅100多萬元賬未到答覆	4
千日寺係老名稱據講係對千日前大街一帶嘅寺院嘅統稱並非特指某一個寺院	4
讀書嘅時候係唔敢奢侈到每日喺出便買三文治噶要自己包飯盒有時候都餓肚	1
邊個都逃不過季節嘅變遷邊個都阻唔到生命嘅輪回	1
永遠嘅倒下了時間定格喺8時06分	1
後尾家姐考取了大學都有了事業先母親的負擔減輕了但她依舊好忙碌可能係做慣咗家姐叫佢唔好忙她還是不歇	4
你十萬個做乜嘢呀	3
我想你心卻又無法傳遞	1
當春節的鐘聲敲響的時候正好兒子的電話接通了兒子高興說媽媽我聽到鐘聲敲響了正是除夕之夜零點時分祝你春節好新年快樂	0
但系我唔可以再去逃避現實嘅困難因為我自己都已經系做媽媽嘅人埋我大個咗我應該離開媽媽咗	0
但他的話只承認東部人口集中的城市房價超出了一般老百姓能夠支付的水準似乎中西部的房價就不高老百姓就買得起	3
見字如面畀我喺紙上畫咗無數次	1
我哋嘴巴上冇話心唔信狗仲知每次要畀我哋留幾個呀	3
每日清晨都經過呢度嘅鴿群我始終冇等到	1
鍋爐正常了人都成了灰人之後哼著歌去沖澡快樂地上妝心情莫名地好	0
八十年代初出咗個春節聯歡晚會多多少少畀枯燥嘅節日添咗啲新意	0
今年嘅央視春晚出現咗一啲雒雷人為嘅驚喜	2
所有嘅人都喺噉評價公平	4
真係一種人嘅災難情感嘅變遷隨時會使你走向一個不能自拔嘅情感嘅圍場	1
邊個係你嘅鄰居	3
我唔知係何等嘅痠楚了熟悉的微笑熟悉嘅話語蕩然不在欲伸手拉住你隻手卻隔著一層厚厚嘅屏障	1
五年前我將四十歲後的散文隨筆結集出版命名為不惑集雖言不惑實則有惑有惑才有探索的動力也才有感悟式的散文隨筆的不斷寫作才有了高考大透視龜兔賽跑等文集的出版問世	0
冇任何一個人可以改變我所以請省住少少	3
我哋傾起一齊食速食麵嘅日子一起唱歌嘅日子一齊高考嘅日子脈絡清晰到令我吃驚呢啲躲藏喺記憶深處嘅嘢畀我哋挖咗出嚟	2
希刺克厲夫失落之下憤而出走	3
1988年定居日本嘅韓國人曾以蜷彎曲了我的姓名發音桎梏為理由上告法院並獲得了全面勝訴	0
好吧我有罪 遁了明日飛機	1
通通買來	0
夏天嘅北京總比冬天嘅北京畀人好受起碼熱咗可以呆喺冷氣房度	0
劉先生係我初中時嘅化學老師	4
有無搞錯呀奧運賽場可不是訓練場館呢度可不是練隊形練腳力嘅地方而是真槍實彈與對手一爭勝負嘅競技場	3
愛情也是如此當幕布拉起喺七綵燈嘅光環的個個戀愛中嘅人都戴住不同嘅得意嘅面具扮演住自己嘅角色	1
據報導全國政協委員廣東省政協副秘書長黃慶勇草擬一份提案緊建議把為五一歳假期由三日恢復到七天	4
就同朋友話我先畀佢郵過去用住	4
對佢哋擧目無親嘅情況下太可憐了	1
我經常同個女講嘅一句說話就系我要你唔理系喺身邊還是電話度女都會用甜甜嘅聲回復我我都愛你我哋都好愉悅都好鬼幸福呢種幸福唔在於收穫而在於付出所以個女話佢系班度最幸福嘅仔	0
可以肯定嘅係你唔會睇到	1
萬倖嘅係一宿冇事	0
寂寞愈深嘅時候方才明白比價值更令人在意嘅系感覺	1
在改革開放30年中快速成長起來的中產階層本來有希望充當擴大內需的主力軍但2007年以來的房地產泡沫和股市泡沫使他們中相當一批人一夜回到解放前消費能力整體大打折扣	1
節目時間係遲1112點	4
哦又扯遠了我到底想表達什麼毫無釐頭 stop吧	3
但係感受到一種久違嘅樂趣	0
對於堅守呢個詞彙喺而家社會有被講嘅占濫徜徉	3
都說男人花心可女人何曾知道男人的花心是因為癡心愛極而癡癡極而痛痛極而死	1
老人們坐喺床上一邊睇電視一邊傾偈	4
暢飲華夏百年奧林匹克幸福酒高奏神州卅載改革開放和諧曲	0
從那以後她知道離思嘅後兩句	1
就好似我昨天講嘅日頭唔識夜嘅黑邊個都唔識邊個傷悲	1
隨著越嚟越多嘅農村人口融入城市佢哋淳樸嘅吃苦耐勞的天性佢哋身上特有的鄉土氣息佢哋帶嚟嘅農村風情民俗與城市緊嘅幾十年碰撞中逐漸被受落被同化想要完全拒絕抑或劃清界限已不可能都係可笑嘅	3
我的天呀這是什麼規定	3
忙亂了一輪終於老護士畀我上咗吊針麻醉師畀我上咗蔴葯	0
都話紅顏薄命有的因長期鬱鬱寡歡而早早喪失咗自己後生嘅生命	1
冇你嘅城一切變透明	1
灣小小嘅水面結成一層薄薄嘅冰	4
人們越嚟越唔識得珍惜幸福變本加厲嘅互相傷害連愛情都變得可有可無結婚離婚成了家常便飯	1
一盤炸元宵吃掉一大半兒猛然想起應拍個照以向大家展示一下我的手勢但為時太遲多少有些遺憾	1
舊年夏天應邀到日本NHK電視臺上講我尤其講到咗北海道大叔嘅事情	0
聽講當晚嘅競拍竟然以80萬蚊嘅價錢俾人買掉據講係用嚟搞養殖嘅買主梗係都係呢度試過嘅學生唔知係用嚟養雞都係養豬總歸係培育人嘅地方整咗培育動物嘅地方	3
5 最輕鬆嘅中國人係弱智者	1
記得那天象老師同佢老伴一齊嚟嘅	4
俺都唔知俺能飲幾多呢	0
但都系天下有雪現暫惟一嘅世界冠軍	1
維基呢個解釋比較到位	4
到而家為止我都一直總覺得自己係個悲情人物成日畀人左右咗自己嘅命運所以一直鍾愛呢種帶有點心碎嘅聲	1
往年過耶誕節都喺日本但從未像今年一樣關注過乜嘢無非系商家為咗大拍賣而利用咁一個節日之嘛其他似乎冇詞兒	1
有人說夕陽無限好只是近黃昏	1
你身邊肯定係美女如雲吧	1
我哋永遠都無法回到原點去重新走條自己認為走錯咗嘅路	1
我說不能	4
聽不到平時喧鬧街上嘅一絲聲響	1
英俊船長說睇住真難受	3
這時門鈴響了	4
時機恰當了可成好事	0
同電影導演霍建起大兄一起東遊有係第二回上回去嘅係關西地區今次經由東京直接飛往嘅係北海道雖說都是日本但地域上嘅風格卻顯然不同	4
伸出雙手輕輕地接住它怕弄傷快樂嘅情緒	0
我畀咗老漢兩毛錢拎起一支桶走向杏林深處	4
有個男人喺亭子裡就一飯盒一小瓶酒自飲自樂	0
每日上下班中午有時候回媽媽嗰度有時候回自已嘅屋企	4
我哋同樣喺路上心中卻有著不同的嚮往	1
